variant,n,run,circuit_size,acir_opcodes,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
hier_a_iso_k4_seg_node,512,1,201964,26947,1.4022,0.4445,3.5294,0.0199,14656,307.07
hier_a_iso_k4_seg_total,512,1,807856,107788,1.4022,0.4445,3.5294,0.0701,58624,307.07
hier_a_iso_k4_glue,512,1,18526,6437,0.8881,0.742,0.6101,0.1137,14656,173.81
hier_a_iso_k4,512,2,826382,114225,2.2903,0.7351,3.6239,0.166,73280,307.16
hier_a_iso_k4_seg_node,512,2,201964,26947,1.4022,0.455,3.6239,0.0138,14656,307.16
hier_a_iso_k4_seg_total,512,2,807856,107788,1.4022,0.455,3.6239,0.0527,58624,307.16
hier_a_iso_k4_glue,512,2,18526,6437,0.8881,0.7351,0.6076,0.1133,14656,173.76
hier_a_iso_k4,512,3,826382,114225,2.2903,0.7222,3.6299,0.1792,73280,306.96
hier_a_iso_k4_seg_node,512,3,201964,26947,1.4022,0.452,3.6299,0.0224,14656,306.96
hier_a_iso_k4_seg_total,512,3,807856,107788,1.4022,0.452,3.6299,0.0687,58624,306.96
hier_a_iso_k4_glue,512,3,18526,6437,0.8881,0.7222,0.6132,0.1105,14656,173.59
hier_a_iso_k8,512,1,837774,114269,1.6573,0.7405,1.902,0.2526,131904,174.67
hier_a_iso_k8_seg_node,512,1,101628,13379,0.7287,0.3436,1.902,0.0141,14656,156.63
hier_a_iso_k8_seg_total,512,1,813024,107032,0.7287,0.3436,1.902,0.103,117248,156.63
hier_a_iso_k8_glue,512,1,24750,7237,0.9286,0.7405,0.6753,0.1496,14656,174.67
hier_a_iso_k8,512,2,837774,114269,1.6573,0.7315,1.9893,0.2611,131904,174.66
hier_a_iso_k8_seg_node,512,2,101628,13379,0.7287,0.3431,1.9893,0.0204,14656,156.81
hier_a_iso_k8_seg_total,512,2,813024,107032,0.7287,0.3431,1.9893,0.1134,117248,156.81
hier_a_iso_k8_glue,512,2,24750,7237,0.9286,0.7315,0.6784,0.1477,14656,174.66
hier_a_iso_k8,512,3,837774,114269,1.6573,0.7227,1.9912,0.265,131904,174.37
hier_a_iso_k8_seg_node,512,3,101628,13379,0.7287,0.3401,1.9912,0.0209,14656,156.54
hier_a_iso_k8_seg_total,512,3,813024,107032,0.7287,0.3401,1.9912,0.1176,117248,156.54
