exp,n,k,m,depth,run,role,circuit,gates,acir,compile_s,witness_s,prove_s,verify_s,proof_bytes,peak_mb
2,5000,8,625,25,2,inner_segment,sub_7,1355691,180359,11.2685,2.2558,22.8536,,,1913.68
2,5000,8,625,25,2,outer_recursive,rec_exp2_k_segments_a,6336188,62261,15.7864,42.8622,98.7836,0.0132,14656,13133.51
2,5000,4,1250,25,1,inner_segment,sub_0,2710691,360984,21.9173,5.4757,41.7342,,,3970.61
2,5000,4,1250,25,1,inner_segment,sub_1,2710691,360984,21.9173,5.6226,42.3603,,,3970.68
2,5000,4,1250,25,1,inner_segment,sub_2,2710691,360984,21.9173,5.5032,42.4814,,,3971.08
2,5000,4,1250,25,1,inner_segment,sub_3,2710691,360984,21.9173,5.523,42.2898,,,3971.11
2,5000,4,1250,25,1,outer_recursive,rec_exp2_k_segments_a,3261660,61133,59.5345,41.1587,57.4674,0.0118,14656,12931.3
2,5000,4,1250,25,2,inner_segment,sub_0,2710691,360984,21.9173,5.6572,42.4673,,,3970.86
2,5000,4,1250,25,2,inner_segment,sub_1,2710691,360984,21.9173,5.5456,42.3122,,,3970.82
2,5000,4,1250,25,2,inner_segment,sub_2,2710691,360984,21.9173,5.502,42.3564,,,3970.83
2,5000,4,1250,25,2,inner_segment,sub_3,2710691,360984,21.9173,5.4865,42.4697,,,3971.03
2,5000,4,1250,25,2,outer_recursive,rec_exp2_k_segments_a,3261660,61133,15.0268,42.0911,57.3646,0.0117,14656,12931.48
2,5000,2,2500,25,1,inner_segment,sub_0,5420691,722234,53.2821,15.3963,81.1112,,,8763.13
2,5000,2,2500,25,1,inner_segment,sub_1,5420691,722234,53.2821,15.0811,81.8493,,,8763.34
2,5000,2,2500,25,1,outer_recursive,rec_exp2_k_segments_a,1724104,60569,59.0364,44.8734,38.3037,0.0127,14656,12889.36
2,5000,2,2500,25,2,inner_segment,sub_0,5420691,722234,53.2821,15.3391,82.2493,,,8763.27
2,5000,2,2500,25,2,inner_segment,sub_1,5420691,722234,53.2821,15.1888,81.8288,,,8763.29
2,5000,2,2500,25,2,outer_recursive,rec_exp2_k_segments_a,1724104,60569,14.5708,44.6988,37.9963,0.0142,14656,12889.38
